College,Major,code,rest
문과대학,국어국문학과,KORE410,고전소설강독  (GKS 융합전공자만 수강) 김인경 3( 3) 화(6) 교양관 201호 목(6) 교양관 201호 ● ● 신청현황
문과대학,국어국문학과,KORE412,한국한시선독 정우봉 3( 3) 월(6) 서관 215호 수(6) 서관 215호 ● ● ● 신청현황
문과대학,국어국문학과,KORE427,응용한국어학 이인혜 3( 3) 화(3-4) 법학관신관 209호 목(3-4) 법학관신관 209호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS202,중급러시아어II(외국어강의) 김진규 3( 3) 수(3-4) 서관 223호 금(3-4) 서관 223호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS202,중급러시아어II(외국어강의) 김혁 3( 3) 수(3-4) 서관 224A호 금(3-4) 서관 224A호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS208,중급러시아어회화II(외국어강의) Valentina A Bojko 2( 2) 화(3) 교육관 308호 목(3) 교육관 308호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS216,러시아문학의전통과진화 최진희 3( 3) 수(5) 교육관 308호 금(5) 교육관 308호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS219,러시아문학과영상예술II 임혜영 3( 3) 금(1-2) 교양관 302호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS253,러시아어번역연습 최정현 2( 2) 화(4) 교육관 308호 목(4) 교육관 308호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS255,러시아인문지리 이명현 3( 3) 월(3-4) 교육관 305호 수(3-4) 교육관 305호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS257,러시아정교와사상 이명현 3( 3) 월(6) 교육관 304호 수(6) 교육관 304호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS258,러시아대중문화 김선안 3( 3) 화(3-4) 서관 402호 목(3-4) 서관 402호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS326,현대러시아소설 고일 3( 3) 화(6) 서관 402호 목(6) 서관 402호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS332,러시아문학강독과번역II 고일 3( 3) 화(5) 서관 402호 목(5) 서관 402호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS334,러시아드라마와공연예술 김혜란 3( 3) 월(6) 서관 223호 수(6) 서관 223호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS348,러시아의언어문화 황서경 3( 3) 화(1) 교육관 310호 목(1) 교육관 310호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS362,디지털문화와러시아어(외국어강의) Valentina A Bojko 3( 3) 수(6) 교육관 308호 금(2) 교양관 108호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS364,고급러시아어회화II(외국어강의) Valentina A Bojko 2( 2) 화(4) 교육관 407호 목(4) 교육관 407호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS369,러시아사회의이해 허승철 3( 3) 화(2) 서관 316B호 목(2) 서관 316B호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS371,러시아문학사II 최정현 3( 3) 화(2) 교육관 304호 목(2) 교육관 304호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS374,고급러시아어II(외국어강의) 최호 3( 3) 수(5) 교양관 306호 금(5) 교양관 305호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS378,러시아경제와국제통상 윤성학 3( 3) 화(6) 교양관 315호 목(6) 교양관 315호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS450,푸슈킨 김선안 3( 3) 화(5) 교양관 413호 목(5) 교양관 413호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS460,슬라브사회와문화 정영주 3( 3) 월(2) 교육관 311호 수(2) 교육관 311호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS462,러시아어와멘탈리티 이남경 3( 3) 월(5) 서관 402호 금(5) 서관 402호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS478,러시아지역학 김홍중 3( 3) 월(7-8) 교양관 313호 금(7-8) 교양관 313호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS484,러시아어토르플II(외국어강의) Valentina A Bojko 3( 3) 화(1) 교육관 308호 목(1) 교육관 308호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS486,러시아어교과교재연구및지도법 정지윤 2( 2) 목(6-7) 교양관 208호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS487,우크라이나언어와사회 정영주 3( 3) 월(5) 교육관 313호 수(5) 교육관 313호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS488,러시아문화특강Ⅱ 임혜영 3( 3) 월(2) 미디어관 103호 수(2) 미디어관 103호 ● ● ● 신청현황
문과대학,노어노문학과,RUSS493,인턴십Ⅰ 김진규 3( 0) ● ● 신청 불가
문과대학,노어노문학과,RUSS494,인턴십Ⅱ 김진규 3( 0) ● ● 신청 불가
문과대학,독어독문학과,GERM003,무제강좌 김재혁 3( 3) 월(6) 서관 403호 수(6) 서관 403호 ● ● ● 신청현황
문과대학,독어독문학과,GERM210,독일명작의고향(외국어강의) Christoph Seifener 3( 3) 화(2) 서관 402호 목(2) 서관 402호 ● ● ● 신청현황
문과대학,독어독문학과,GERM225,독일의생활문화 유진영 3( 3) 월(3-4) 서관 316A호 수(3-4) 서관 316A호 ● ● ● 신청현황
문과대학,독어독문학과,GERM226,독일의대중문화 이은희 3( 3) 화(1) 서관 314A호 목(1) 서관 314A호 ● ● ● 신청현황
문과대학,독어독문학과,GERM227,독일문화의이해 김용현 3( 3) 월(5) 서관 223호 수(5) 서관 223호 ● ● ● 신청현황
문과대학,독어독문학과,GERM238,독어어휘연습II(외국어강의) 전지선 3( 3) 화(1) 서관 404호 목(1) 서관 404호 ● ● ● 신청현황
문과대학,독어독문학과,GERM306,독산문강독 신지영 3( 3) 화(2) CJ법학관 316호 목(2) CJ법학관 316호 ● ● ● 신청현황
문과대학,독어독문학과,GERM330,독일문화사 이정린 3( 3) 화(5) 서관 404호 목(5) 서관 404호 ● ● ● 신청현황
문과대학,독어독문학과,GERM346,독일의기업문화 유진영 3( 3) 월(5) 서관 404호 수(5) 서관 404호 ● ● ● 신청현황
문과대학,독어독문학과,GERM350,독해와문법Ⅱ 권영을 3( 3) 월(3-4) 서관 224B호 수(3-4) 서관 224B호 ● ● ● 신청현황
문과대학,독어독문학과,GERM352,독어 CEFR B I-II(외국어강의) Malte Kelpin 3( 3) 수(2) 서관 316A호 금(2) 서관 316A호 ● ● ● ● 신청현황
문과대학,독어독문학과,GERM352,독어 CEFR B I-II(외국어강의) Harald Gaerber 3( 3) 수(2) 교육관 308호 금(2) 교육관 308호 ● ● ● 신청현황
문과대학,독어독문학과,GERM367,독일어작문(외국어강의) 전지선 3( 3) 화(3-4) 서관 316A호 목(3-4) 서관 316A호 ● ● ● 신청현황
문과대학,독어독문학과,GERM411,독일현대연극(외국어강의) Christoph Seifener 3( 3) 화(5) 서관 316A호 목(5) 서관 316A호 ● ● ● 신청현황
문과대학,독어독문학과,GERM418,독일어교과교재연구및지도법 김용현 3( 3) 월(6-8) 서관 B110호 ● ● ● 신청현황
문과대학,독어독문학과,GERM426,주제로읽는독일문학 신지영 3( 3) 월(7-8) CJ법학관 316호 수(7-8) CJ법학관 316호 ● ● ● 신청현황
문과대학,독어독문학과,GERM452,독일사회와다문화주의 이은희 3( 3) 화(3-4) 서관 314A호 목(3-4) 서관 314A호 ● ● ● 신청현황
문과대학,독어독문학과,GERM453,한독문화비교(외국어강의) 한운석 3( 3) 화(6) 서관 316A호 목(6) 서관 316A호 ● ● ● 신청현황
문과대학,독어독문학과,GERM463,인턴십Ⅰ 김재혁 3( 0) ● ● 신청현황
문과대학,독어독문학과,GERM464,인턴십Ⅱ 김재혁 3( 0) ● ● 신청현황
문과대학,불어불문학과,FRAN224,프랑스학입문 조주은 3( 3) 월(5) CJ법학관 314호 수(5) CJ법학관 314호 ● ● ● 신청현황
문과대학,불어불문학과,FRAN226,프랑스어텍스트독해(외국어강의) 조준형 3( 3) 화(2) CJ법학관 314호 목(2) CJ법학관 314호 ● ● ● 신청현황
문과대학,불어불문학과,FRAN228,프랑스어글쓰기(외국어강의) Jeanmaire Guillaume 3( 3) 월(3-4) 서관 315호 수(3-4) 서관 315호 ● ● ● 신청현황
문과대학,불어불문학과,FRAN232,프랑스어텍스트강독  (불문과 1학년 권장 과목) 김준현 3( 3) 월(5) 서관 315호 수(5) 서관 315호 ● ● ● ● 신청 불가
문과대학,불어불문학과,FRAN234,프랑스역사와문화의이해  (불문과 1학년 권장 과목) 유재화 3( 3) 화(3-4) 교양관 103호 목(3-4) 교양관 103호 ● ● ● 신청현황
문과대학,불어불문학과,FRAN308,프랑스언어학의이해 강충룡 3( 3) 수(2) 서관 224A호 금(2) 서관 224A호 ● ● ● ● ● 신청현황
문과대학,불어불문학과,FRAN340,프랑스문학사II 정명희 3( 3) 화(6) 교양관 110호 목(6) 교양관 110호 ● ● ● 신청현황
문과대학,불어불문학과,FRAN342,프랑스문학과번역(외국어강의) Simon Kim 3( 3) 화(5) CJ법학관 315호 목(5) CJ법학관 315호 ● ● ● 신청현황
문과대학,불어불문학과,FRAN344,프랑스어텍스트번역연습(외국어강의) Jeanmaire Guillaume 3( 3) 화(1) 서관 225호 목(1) 서관 225호 ● ● ● 신청현황
문과대학,불어불문학과,FRAN346,프랑스어고급문법 김준한 3( 3) 월(6) CJ법학관 314호 수(6) CJ법학관 314호 ● ● ● 신청현황
문과대학,불어불문학과,FRAN350,프랑스소설과번역(외국어강의) 이순희 3( 3) 화(2) L-P 106호 목(2) L-P 106호 ● ● ● 신청현황
문과대학,불어불문학과,FRAN352,프랑스어권언어와문화 박성혜 3( 3) 화(5) CJ법학관 314호 목(5) CJ법학관 314호 ● ● ● 신청현황
문과대학,불어불문학과,FRAN354,프랑스소설과작가(외국어강의) 지영래 3( 3) 화(6) 서관 401호 목(6) 서관 401호 ● ● ● 신청현황
문과대학,불어불문학과,FRAN356,프랑스현대시 조재룡 3( 3) 월(5) 서관 225호 수(5) 서관 225호 ● ● ● 신청현황
문과대학,불어불문학과,FRAN428,프랑스어교과교재연구및지도법 김화영 3( 3) 월(3-4) CJ법학관 314호 수(3-4) CJ법학관 314호 ● ● ● 신청현황
문과대학,불어불문학과,FRAN434,프랑스어교과논리및논술(외국어강의) 차지연 3( 3) 월(2) CJ법학관 314호 수(2) CJ법학관 314호 ● ● ● 신청현황
문과대학,불어불문학과,FRAN438,프랑스고전산문 손주경 3( 3) 월(6) 서관 315호 수(6) 서관 315호 ● ● ● 신청현황
문과대학,불어불문학과,FRAN440,번역분석과평가 이영훈 3( 3) 월(2) 서관 225호 수(2) 서관 225호 ● ● ● 신청현황
문과대학,사학과,HOEW204,서양사입문(영강) 이상덕 3( 3) 화(1) 법학관구관 B103호 목(1) 법학관구관 B103호 ● ● ● 신청현황
문과대학,사학과,HOEW306,중화제국의분열과통일 김호 3( 3) 월(1) 서관 316B호 수(1) 서관 316B호 ● ● ● 신청현황
문과대학,사학과,HOEW308,동아시아근대사 이동욱 3( 3) 월(3-4) 법학관신관 207호 수(3-4) 법학관신관 207호 ● ● ● 신청현황
문과대학,사학과,HOEW312,서양중세사 유희수 3( 3) 화(3-4) 서관 307호 목(3-4) 서관 307호 ● ● ● 신청현황
문과대학,사학과,HOEW314,서양현대사(영강) 김승우 3( 3) 월(6) 법학관구관 B103호 수(6) 법학관구관 B103호 ● ● ● 신청현황
문과대학,사학과,HOEW352,일본근대사 이형식 3( 3) 월(6) 법학관구관 B104호 수(6) 법학관구관 B104호 ● ● ● ● 신청현황
문과대학,사학과,HOEW363,영국문화사(영강) 김승우 3( 3) 화(7-8) 법학관구관 B104호 목(7-8) 법학관구관 B104호 ● ● ● 신청현황
문과대학,사학과,HOEW364,프랑스문화사 윤선자 3( 3) 화(6) 법학관신관 208호 목(6) 법학관신관 208호 ● ● ● 신청현황
문과대학,사학과,HOEW366,러시아문화사 민경현 3( 3) 수(3-4) 서관 225호 금(3-4) 서관 225호 ● ● ● 신청현황
문과대학,사학과,HOEW402,동남아시아사 유인선 3( 3) 화(6) 서관 314B호 목(6) 서관 314B호 ● ● ● ● 신청현황
문과대학,사학과,HOEW406,한중관계사 이훈 3( 3) 화(3-4) 법학관구관 B102호 목(3-4) 법학관구관 B102호 ● ● ● 신청현황
문과대학,사학과,HOEW412,오리엔트문명사 고경주 3( 3) 화(1) 서관 315호 목(1) 서관 315호 ● ● ● 신청현황
문과대학,사학과,HOEW416,19세기유럽사회사 한해정 3( 3) 월(6-8) 법학관구관 207호 ● ● ● 신청현황
문과대학,사학과,HOEW418,과학혁명과근대사회의형성 염운옥 3( 3) 화(2) 서관 316A호 목(2) 서관 316A호 ● ● ● 신청현황
문과대학,사학과,HOEW420,중국혁명과중국공산당 박상수 3( 3) 화(5) 법학관구관 207호 목(5) 법학관구관 207호 ● ● ● ● ● 신청현황
문과대학,사학과,HOEW422,중국사특강Ⅱ(영강) 손경탁 3( 3) 화(2) 사대신관 223호 목(2) 사대신관 223호 ● ● ● 신청현황
문과대학,사학과,HOEW432,서양사특강Ⅱ(외국어강의) Sergey K. Lebedev 3( 3) 수(2) CJ법학관 315호 금(2) CJ법학관 315호 ● ● ● 신청현황
문과대학,사학과,HOEW454,일본사특강 송완범 3( 3) 화(7-8) 교양관 410호 목(7-8) 교양관 410호 ● ● ● 신청현황
문과대학,사학과,HOEW459,동아시아사사료선독 권용철 3( 3) 월(5) 법학관신관 208호 수(5) 법학관신관 208호 ● ● ● 신청현황
문과대학,사학과,HOEW462,서양혁명사 최호근 3( 3) 월(2) 교양관 109호 수(2) 교양관 109호 ● ● ● ● 신청현황
문과대학,사학과,HOEW466,서양사학사 최호근 3( 3) 월(5) 현차관 B202호 수(5) 현차관 B202호 ● ● ● ● 신청현황
문과대학,사회학과,SOCI205,사회계층론(영강) 이명진 3( 3) 화(2) 서관 307호 목(2) 서관 307호 ● ● ● 신청현황
문과대학,사회학과,SOCI207,현대사회학이론 하홍규 3( 3) 화(2) 교양관 110호 목(2) 교양관 110호 ● ● ● 신청현황
문과대학,사회학과,SOCI236,가족사회학 임인숙 3( 3) 화(5) 서관 132호 목(5) 서관 132호 ● ● ● 신청현황
문과대학,사회학과,SOCI242,사회문제론(영강) 김승진 3( 3) 월(1) 서관 202호 수(1) 서관 202호 ● ● ● 신청현황
문과대학,사회학과,SOCI248,사회연결망분석 고형면 3( 3) 화(3-4) 서관 132호 목(3-4) 서관 132호 ● ● ● 신청현황
문과대학,사회학과,SOCI291,사회학적상상력 이철우 3( 3) 월(5) 서관 202호 수(5) 서관 202호 ● ● ● 신청현황
문과대학,사회학과,SOCI292,사회학발달사 정일준 3( 3) 월(2) 서관 132호 수(2) 서관 132호 ● ● 신청 불가
문과대학,사회학과,SOCI292,사회학발달사 박형신 3( 3) 월(6) 서관 202호 수(6) 서관 202호 ● ● ● 신청현황
문과대학,사회학과,SOCI294,사회조사방법 김선업 3( 3) 월(1) 서관 307호 수(1) 서관 307호 ● ● ● 신청현황
문과대학,사회학과,SOCI295,사회통계(영강) 심재만 3( 3) 화(2) 서관 132호 목(2) 서관 132호 ● ● ● ● ● 신청현황
문과대학,사회학과,SOCI299,대중문화론(영강) 이지훈 3( 3) 금(1-2) 교양관 103호 ● ● ● 신청현황
문과대학,사회학과,SOCI347,한국의사회와문화(영강) 3( 3) ● ● ● 신청 불가
문과대학,사회학과,SOCI355,사회조사실습 송영호 3( 3) 금(5-6) 서관 307호 ● ● ● 신청현황
문과대학,사회학과,SOCI360,과학기술사회학 김동광 3( 3) 화(3-4) 서관 202호 목(3-4) 서관 202호 ● ● ● 신청현황
문과대학,사회학과,SOCI361,영상사회학(영강) 이지훈 3( 3) 금(5-6) 교양관 103호 ● ● ● 신청현황
문과대학,사회학과,SOCI363,질적연구방법(영강) 이윤경 3( 3) 화(6) 법학관신관 207호 목(6) 법학관신관 207호 ● ● ● ● ● 신청현황
문과대학,사회학과,SOCI376,정신건강의사회학 김진영 3( 3) 월(5) 교양관 201호 수(5) 교양관 201호 ● ● ● 신청현황
문과대학,사회학과,SOCI380,일반사회교과교재연구및지도법 김경은 3( 3) 금(2-4) 서관 317호 ● ● ● 신청현황
문과대학,사회학과,SOCI381,일반사회교과논리및논술 박세준 3( 3) 화(7-8) 서관 314B호 목(7-8) 서관 314B호 ● ● ● 신청현황
문과대학,사회학과,SOCI467,경제사회학 김경필 3( 3) 월(3-4) 서관 202호 수(3-4) 서관 202호 ● ● ● ● 신청현황
